loss,accuracy,val_loss,val_accuracy,lr,policy
0.00147838,0.999611139,0.813892841,0.870199978,5.00E-05,4
0.001816631,0.999499977,0.823803127,0.861800015,5.00E-05,4
0.003397934,0.998788893,0.870406806,0.857599974,5.00E-05,4
0.015681064,0.994733334,0.825396478,0.844200015,5.00E-05,4
0.018191662,0.993677795,0.74135375,0.852199972,5.00E-05,4
0.013445585,0.99534446,0.968574882,0.815999985,5.00E-05,4
0.004243836,0.998733342,0.664925754,0.875199974,2.50E-05,4
0.000559584,0.999955535,0.676615238,0.881799996,2.50E-05,4
0.000416357,0.999922216,0.717551589,0.881200016,2.50E-05,4
0.000286981,0.999944448,0.769784272,0.880800009,2.50E-05,4
0.000161153,0.999966681,0.804575026,0.881600022,2.50E-05,4
0.00023482,0.999944448,0.835843921,0.880599976,2.50E-05,4
0.00057468,0.999844432,0.764129877,0.887199998,2.50E-05,4
0.000783812,0.99978888,0.876353204,0.86559999,2.50E-05,4
0.001290375,0.999522209,0.829669535,0.870999992,2.50E-05,4
0.003455777,0.998788893,0.929242074,0.852800012,2.50E-05,4
0.002229882,0.999366641,0.739677131,0.875999987,1.25E-05,4
0.000476651,0.999888897,0.784112573,0.870599985,1.25E-05,4
0.000144719,1,0.800053,0.87379998,1.25E-05,4
9.68E-05,1,0.822932243,0.87440002,1.25E-05,4
0.000107171,0.999977767,0.834537208,0.879000008,1.25E-05,4
8.40E-05,0.999988914,0.843278229,0.881399989,1.25E-05,4
4.16E-05,1,0.839271784,0.885999978,1.25E-05,4
3.96E-05,1,0.881003916,0.882600009,1.25E-05,4
0.000393267,0.999888897,0.945680857,0.875400007,1.25E-05,4
0.000893453,0.999711096,0.890153587,0.873000026,1.25E-05,4
1.221542835,0.573177755,1.201097369,0.588199973,1.00E-04,5
1.010419488,0.64713335,0.986895025,0.667800009,1.00E-04,5
0.928014517,0.674288869,0.948050678,0.680400014,1.00E-04,5
0.761621714,0.735711098,0.893417299,0.701200008,1.00E-04,5
0.736868143,0.745222211,0.927612901,0.6954,1.00E-04,5
0.761060476,0.735088885,0.960569799,0.690999985,1.00E-04,5
0.70744276,0.753488898,0.932576001,0.69660002,1.00E-04,5
0.611355543,0.786333323,0.960137308,0.695200026,1.00E-04,5
0.566306591,0.805044472,0.987866819,0.685599983,1.00E-04,5
0.55930233,0.807177782,1.012607694,0.698000014,1.00E-04,5
0.552118778,0.808555543,1.033917069,0.691799998,1.00E-04,5
0.52558744,0.818955541,0.99849081,0.700800002,1.00E-04,5
0.506744683,0.824888885,1.031275749,0.695800006,1.00E-04,5
0.496194452,0.828311086,1.098578572,0.678799987,1.00E-04,5
0.452063411,0.842911124,1.052358627,0.690199971,5.00E-05,5
0.484047085,0.832666695,1.052352905,0.696200013,5.00E-05,5
0.407682985,0.858733356,1.039459586,0.699000001,5.00E-05,5
0.419558734,0.854377806,1.064573884,0.697000027,5.00E-05,5
0.427670449,0.854244471,1.098564386,0.691999972,5.00E-05,5
0.394208759,0.8644889,1.063662529,0.697399974,5.00E-05,5
0.38991949,0.864888906,1.150209904,0.692200005,5.00E-05,5
0.378285408,0.868222237,1.205739498,0.67900002,5.00E-05,5
0.383180857,0.86782223,1.133377075,0.696399987,5.00E-05,5
0.367815018,0.873444438,1.149528146,0.68900001,5.00E-05,5
0.351788402,0.87782222,1.122395158,0.6954,2.50E-05,5
0.334841311,0.8855111,1.113696933,0.696799994,2.50E-05,5
0.381554961,0.867688894,1.165585399,0.686999977,2.50E-05,5
0.284380227,0.901955545,1.200662255,0.691200018,2.50E-05,5
0.326694638,0.887466669,1.1725353,0.692200005,2.50E-05,5
0.36533156,0.874177754,1.170807362,0.695599973,2.50E-05,5
0.258116007,0.911000013,1.23303318,0.690800011,2.50E-05,5
0.310199946,0.892666638,1.194634318,0.696399987,2.50E-05,5
0.35370034,0.879022241,1.204672694,0.686800003,2.50E-05,5
0.292829901,0.899488866,1.207166672,0.689199984,2.50E-05,5
0.331936777,0.886244416,1.183449268,0.693000019,1.25E-05,5
0.356019765,0.876288891,1.190042734,0.689599991,1.25E-05,5
0.330110699,0.885355532,1.23623836,0.681599975,1.25E-05,5
0.288169324,0.899533331,1.202973485,0.691399992,1.25E-05,5
0.261671245,0.911066651,1.232497334,0.689400017,1.25E-05,5
0.290316612,0.899111092,1.236960888,0.688600004,1.25E-05,5
0.264244556,0.910822213,1.258901954,0.688199997,1.25E-05,5
0.321430653,0.886644423,1.226730466,0.684599996,1.25E-05,5
0.298017889,0.895822227,1.246690273,0.689400017,1.25E-05,5
0.277667999,0.904311121,1.259963036,0.690199971,1.25E-05,5
